pmid	object_type	object_id	object_name	origin
35234900	product	RDBECOLIPDC00473	MutM	
11554297	product	RDBECOLIPDC00473	MutM	note
20178755	product	RDBECOLIPDC00473	MutM	note
11101315	product	RDBECOLIPDC00473	MutM	note
7515054	product	RDBECOLIPDC00473	MutM	note
9159874	product	RDBECOLIPDC00473	MutM	note
8555240	product	RDBECOLIPDC00473	MutM	note
16432839	product	RDBECOLIPDC00473	MutM	note
16497933	product	RDBECOLIPDC00473	MutM	note
1328155	product	RDBECOLIPDC00473	MutM	note
10946230	product	RDBECOLIPDC00473	MutM	note
11328881	product	RDBECOLIPDC00473	MutM	note
16217765	product	RDBECOLIPDC00473	MutM	note
22219368	product	RDBECOLIPDC00473	MutM	note
26553802	product	RDBECOLIPDC00473	MutM	note
12055620	product	RDBECOLIPDC00473	MutM	note
25520195	product	RDBECOLIPDC00473	MutM	note
15102448	product	RDBECOLIPDC00473	MutM	note
1378443	product	RDBECOLIPDC00473	MutM	note
2052552	product	RDBECOLIPDC00473	MutM	note
9862987	product	RDBECOLIPDC00473	MutM	note
9030608	product	RDBECOLIPDC00473	MutM	note
2664776	product	RDBECOLIPDC00473	MutM	note
17655276	product	RDBECOLIPDC00473	MutM	note
8473347	product	RDBECOLIPDC00473	MutM	note
23404556	product	RDBECOLIPDC00473	MutM	note
12893082	product	RDBECOLIPDC00473	MutM	note
24498234	product	RDBECOLIPDC00473	MutM	note
10079077	product	RDBECOLIPDC00473	MutM	note
10683766	product	RDBECOLIPDC00473	MutM	note
8253809	product	RDBECOLIPDC00473	MutM	note
8034633	product	RDBECOLIPDC00473	MutM	note
38042029	product	RDBECOLIPDC00473	MutM	note
3053667	product	RDBECOLIPDC00473	MutM	note
20026203	product	RDBECOLIPDC00473	MutM	note
1689309	product	RDBECOLIPDC00473	MutM	note
21666255	product	RDBECOLIPDC00473	MutM	note
27903453	product	RDBECOLIPDC00473	MutM	note
1649454	product	RDBECOLIPDC00473	MutM	note
24799677	product	RDBECOLIPDC00473	MutM	note
19751748	product	RDBECOLIPDC00473	MutM	note
1731864	product	RDBECOLIPDC00473	MutM	note
21601577	product	RDBECOLIPDC00473	MutM	note
26392572	product	RDBECOLIPDC00473	MutM	note
2651883	product	RDBECOLIPDC00473	MutM	note
17209553	product	RDBECOLIPDC00473	MutM	note
31784740	product	RDBECOLIPDC00473	MutM	note
20010681	product	RDBECOLIPDC00473	MutM	note
2679549	product	RDBECOLIPDC00473	MutM	note
15939442	product	RDBECOLIPDC00473	MutM	note
3319582	product	RDBECOLIPDC00473	MutM	note
11554299	product	RDBECOLIPDC00473	MutM	note
1741272	product	RDBECOLIPDC00473	MutM	note
10452886	product	RDBECOLIPDC00474	Frr	
15522083	product	RDBECOLIPDC00474	Frr	
1860827	product	RDBECOLIPDC00474	Frr	
2684966	product	RDBECOLIPDC00474	Frr	
3888114	product	RDBECOLIPDC00474	Frr	
6337880	product	RDBECOLIPDC00474	Frr	
782542	product	RDBECOLIPDC00474	Frr	
9258432	product	RDBECOLIPDC00474	Frr	
9463391	product	RDBECOLIPDC00474	Frr	
11980724	product	RDBECOLIPDC00474	Frr	note
410018	product	RDBECOLIPDC00474	Frr	note
12762054	product	RDBECOLIPDC00474	Frr	note
9150873	product	RDBECOLIPDC00474	Frr	note
8183897	product	RDBECOLIPDC00474	Frr	note
10214965	product	RDBECOLIPDC00474	Frr	note
4563926	product	RDBECOLIPDC00474	Frr	note
10899132	product	RDBECOLIPDC00474	Frr	note
12960150	product	RDBECOLIPDC00474	Frr	note
10666636	product	RDBECOLIPDC00474	Frr	note
8781287	product	RDBECOLIPDC00474	Frr	note
10811627	product	RDBECOLIPDC00474	Frr	note
7031641	product	RDBECOLIPDC00474	Frr	note
11168582	product	RDBECOLIPDC00474	Frr	note
1100117	product	RDBECOLIPDC00474	Frr	note
12841582	product	RDBECOLIPDC00474	Frr	note
7016861	product	RDBECOLIPDC00474	Frr	note
10690639	product	RDBECOLIPDC00474	Frr	note
8861897	product	RDBECOLIPDC00474	Frr	note
15178758	product	RDBECOLIPDC00474	Frr	note
15461445	product	RDBECOLIPDC00474	Frr	note
10656793	product	RDBECOLIPDC00474	Frr	note
2661533	product	RDBECOLIPDC00474	Frr	note
9233822	product	RDBECOLIPDC00474	Frr	note
15090508	product	RDBECOLIPDC00474	Frr	note
11883785	product	RDBECOLIPDC00474	Frr	note
12372306	product	RDBECOLIPDC00474	Frr	note
12138121	product	RDBECOLIPDC00474	Frr	note
11752787	product	RDBECOLIPDC00474	Frr	note
12680764	product	RDBECOLIPDC00474	Frr	note
11214182	product	RDBECOLIPDC00474	Frr	note
4583357	product	RDBECOLIPDC00474	Frr	note
9344747	product	RDBECOLIPDC00474	Frr	note
15380559	product	RDBECOLIPDC00474	Frr	note
10360176	product	RDBECOLIPDC00474	Frr	note
15228531	product	RDBECOLIPDC00474	Frr	note
9451005	product	RDBECOLIPDC00474	Frr	note
9463391	product	RDBECOLIPDC00474	Frr	note
21257762	product	RDBECOLIPDC00475	FtsA	
31893220	product	RDBECOLIPDC00475	FtsA	
35104502	product	RDBECOLIPDC00475	FtsA	
35550516	product	RDBECOLIPDC00475	FtsA	
4583216	product	RDBECOLIPDC00475	FtsA	
8509333	product	RDBECOLIPDC00475	FtsA	
9882665	product	RDBECOLIPDC00475	FtsA	
36123441	product	RDBECOLIPDC00475	FtsA	note
15752196	product	RDBECOLIPDC00475	FtsA	note
25496160	product	RDBECOLIPDC00475	FtsA	note
9723913	product	RDBECOLIPDC00475	FtsA	note
7781919	product	RDBECOLIPDC00475	FtsA	note
12486713	product	RDBECOLIPDC00475	FtsA	note
20566861	product	RDBECOLIPDC00475	FtsA	note
32636250	product	RDBECOLIPDC00475	FtsA	note
37524757	product	RDBECOLIPDC00475	FtsA	note
16824093	product	RDBECOLIPDC00475	FtsA	note
17986188	product	RDBECOLIPDC00475	FtsA	note
8760895	product	RDBECOLIPDC00475	FtsA	note
11053380	product	RDBECOLIPDC00475	FtsA	note
17322202	product	RDBECOLIPDC00475	FtsA	note
18186792	product	RDBECOLIPDC00475	FtsA	note
16640589	product	RDBECOLIPDC00475	FtsA	note
1400163	product	RDBECOLIPDC00475	FtsA	note
12457697	product	RDBECOLIPDC00475	FtsA	note
16194242	product	RDBECOLIPDC00475	FtsA	note
27503875	product	RDBECOLIPDC00475	FtsA	note
2198274	product	RDBECOLIPDC00475	FtsA	note
22111832	product	RDBECOLIPDC00475	FtsA	note
10601211	product	RDBECOLIPDC00475	FtsA	note
29967164	product	RDBECOLIPDC00475	FtsA	note
14663069	product	RDBECOLIPDC00475	FtsA	note
17501933	product	RDBECOLIPDC00475	FtsA	note
14729705	product	RDBECOLIPDC00475	FtsA	note
25213228	product	RDBECOLIPDC00475	FtsA	note
12634424	product	RDBECOLIPDC00475	FtsA	note
19297332	product	RDBECOLIPDC00475	FtsA	note
35104502	product	RDBECOLIPDC00475	FtsA	note
25496259	product	RDBECOLIPDC00475	FtsA	note
34453005	product	RDBECOLIPDC00475	FtsA	note
12626683	product	RDBECOLIPDC00475	FtsA	note
37503768	product	RDBECOLIPDC00475	FtsA	note
16816186	product	RDBECOLIPDC00475	FtsA	note
17542921	product	RDBECOLIPDC00475	FtsA	note
36347840	product	RDBECOLIPDC00475	FtsA	note
15491352	product	RDBECOLIPDC00475	FtsA	note
28419603	product	RDBECOLIPDC00475	FtsA	note
22761913	product	RDBECOLIPDC00475	FtsA	note
9287012	product	RDBECOLIPDC00475	FtsA	note
15387815	product	RDBECOLIPDC00475	FtsA	note
16980443	product	RDBECOLIPDC00475	FtsA	note
15516588	product	RDBECOLIPDC00475	FtsA	note
31175681	product	RDBECOLIPDC00475	FtsA	note
22328664	product	RDBECOLIPDC00475	FtsA	note
8917533	product	RDBECOLIPDC00475	FtsA	note
1400183	product	RDBECOLIPDC00475	FtsA	note
12754232	product	RDBECOLIPDC00475	FtsA	note
8955398	product	RDBECOLIPDC00475	FtsA	note
28695917	product	RDBECOLIPDC00475	FtsA	note
35550516	product	RDBECOLIPDC00475	FtsA	note
4583216	product	RDBECOLIPDC00475	FtsA	note
19415799	product	RDBECOLIPDC00475	FtsA	note
16824090	product	RDBECOLIPDC00475	FtsA	note
2203741	product	RDBECOLIPDC00475	FtsA	note
11847116	product	RDBECOLIPDC00475	FtsA	note
37250038	product	RDBECOLIPDC00475	FtsA	note
14663069	product	RDBECOLIPDC00476	FtsI	
15516588	product	RDBECOLIPDC00476	FtsI	
20079830	product	RDBECOLIPDC00476	FtsI	
28553265	product	RDBECOLIPDC00476	FtsI	
30056491	product	RDBECOLIPDC00476	FtsI	
30622193	product	RDBECOLIPDC00476	FtsI	
34223033	product	RDBECOLIPDC00476	FtsI	
35881255	product	RDBECOLIPDC00476	FtsI	
6450748	product	RDBECOLIPDC00476	FtsI	
7030331	product	RDBECOLIPDC00476	FtsI	
9614966	product	RDBECOLIPDC00476	FtsI	note
9882665	product	RDBECOLIPDC00476	FtsI	note
3316193	product	RDBECOLIPDC00476	FtsI	note
9603865	product	RDBECOLIPDC00476	FtsI	note
28209899	product	RDBECOLIPDC00476	FtsI	note
37524757	product	RDBECOLIPDC00476	FtsI	note
3531167	product	RDBECOLIPDC00476	FtsI	note
3053665	product	RDBECOLIPDC00476	FtsI	note
36308522	product	RDBECOLIPDC00476	FtsI	note
9012823	product	RDBECOLIPDC00476	FtsI	note
6092133	product	RDBECOLIPDC00476	FtsI	note
33504807	product	RDBECOLIPDC00476	FtsI	note
27525505	product	RDBECOLIPDC00476	FtsI	note
14702319	product	RDBECOLIPDC00476	FtsI	note
11807049	product	RDBECOLIPDC00476	FtsI	note
36180460	product	RDBECOLIPDC00476	FtsI	note
33495624	product	RDBECOLIPDC00476	FtsI	note
15601716	product	RDBECOLIPDC00476	FtsI	note
9379897	product	RDBECOLIPDC00476	FtsI	note
37524712	product	RDBECOLIPDC00476	FtsI	note
8631709	product	RDBECOLIPDC00476	FtsI	note
6450748	product	RDBECOLIPDC00476	FtsI	note
1103132	product	RDBECOLIPDC00476	FtsI	note
12626683	product	RDBECOLIPDC00476	FtsI	note
9260951	product	RDBECOLIPDC00476	FtsI	note
15491352	product	RDBECOLIPDC00476	FtsI	note
27643381	product	RDBECOLIPDC00476	FtsI	note
15308764	product	RDBECOLIPDC00476	FtsI	note
3902760	product	RDBECOLIPDC00476	FtsI	note
11703663	product	RDBECOLIPDC00476	FtsI	note
28233869	product	RDBECOLIPDC00476	FtsI	note
2677607	product	RDBECOLIPDC00476	FtsI	note
30808703	product	RDBECOLIPDC00476	FtsI	note
29193432	product	RDBECOLIPDC00476	FtsI	note
6998961	product	RDBECOLIPDC00477	FtsQ	
2515414	product	RDBECOLIPDC00477	FtsQ	note
11948172	product	RDBECOLIPDC00477	FtsQ	note
2007547	product	RDBECOLIPDC00477	FtsQ	note
24272775	product	RDBECOLIPDC00477	FtsQ	note
11415986	product	RDBECOLIPDC00477	FtsQ	note
8552633	product	RDBECOLIPDC00477	FtsQ	note
22375072	product	RDBECOLIPDC00477	FtsQ	note
20943430	product	RDBECOLIPDC00477	FtsQ	note
17693520	product	RDBECOLIPDC00477	FtsQ	note
2170339	product	RDBECOLIPDC00477	FtsQ	note
17185541	product	RDBECOLIPDC00477	FtsQ	note
15774864	product	RDBECOLIPDC00477	FtsQ	note
1656499	product	RDBECOLIPDC00477	FtsQ	note
23782448	product	RDBECOLIPDC00477	FtsQ	note
8631709	product	RDBECOLIPDC00477	FtsQ	note
20079830	product	RDBECOLIPDC00477	FtsQ	note
10027987	product	RDBECOLIPDC00477	FtsQ	note
9829918	product	RDBECOLIPDC00477	FtsQ	note
12626683	product	RDBECOLIPDC00477	FtsQ	note
15342580	product	RDBECOLIPDC00477	FtsQ	note
22885295	product	RDBECOLIPDC00477	FtsQ	note
15491352	product	RDBECOLIPDC00477	FtsQ	note
18312270	product	RDBECOLIPDC00477	FtsQ	note
15630023	product	RDBECOLIPDC00477	FtsQ	note
9882666	product	RDBECOLIPDC00477	FtsQ	note
16980443	product	RDBECOLIPDC00477	FtsQ	note
11972052	product	RDBECOLIPDC00477	FtsQ	note
11703663	product	RDBECOLIPDC00477	FtsQ	note
23846696	product	RDBECOLIPDC00477	FtsQ	note
35798142	product	RDBECOLIPDC00477	FtsQ	note
15165235	product	RDBECOLIPDC00477	FtsQ	note
20460179	product	RDBECOLIPDC00477	FtsQ	note
23530111	product	RDBECOLIPDC00478	RsmD	note
22535590	product	RDBECOLIPDC00478	RsmD	note
17189261	product	RDBECOLIPDC00478	RsmD	note
22649054	product	RDBECOLIPDC00478	RsmD	note
17389639	product	RDBECOLIPDC00478	RsmD	note
1766869	product	RDBECOLIPDC00478	RsmD	note
2509435	product	RDBECOLIPDC00479	FtsW	
26335199	product	RDBECOLIPDC00479	FtsW	
30112777	product	RDBECOLIPDC00479	FtsW	
33504807	product	RDBECOLIPDC00479	FtsW	
33857142	product	RDBECOLIPDC00479	FtsW	
9603865	product	RDBECOLIPDC00479	FtsW	note
12423747	product	RDBECOLIPDC00479	FtsW	note
37524757	product	RDBECOLIPDC00479	FtsW	note
36308522	product	RDBECOLIPDC00479	FtsW	note
16824093	product	RDBECOLIPDC00479	FtsW	note
27525505	product	RDBECOLIPDC00479	FtsW	note
28975672	product	RDBECOLIPDC00479	FtsW	note
11807049	product	RDBECOLIPDC00479	FtsW	note
36180460	product	RDBECOLIPDC00479	FtsW	note
26792999	product	RDBECOLIPDC00479	FtsW	note
33495624	product	RDBECOLIPDC00479	FtsW	note
37524712	product	RDBECOLIPDC00479	FtsW	note
24463526	product	RDBECOLIPDC00479	FtsW	note
21386816	product	RDBECOLIPDC00479	FtsW	note
9218774	product	RDBECOLIPDC00479	FtsW	note
25013077	product	RDBECOLIPDC00479	FtsW	note
12626683	product	RDBECOLIPDC00479	FtsW	note
7961485	product	RDBECOLIPDC00479	FtsW	note
15491352	product	RDBECOLIPDC00479	FtsW	note
27643381	product	RDBECOLIPDC00479	FtsW	note
28419603	product	RDBECOLIPDC00479	FtsW	note
20847002	product	RDBECOLIPDC00479	FtsW	note
28233869	product	RDBECOLIPDC00479	FtsW	note
24711460	product	RDBECOLIPDC00479	FtsW	note
15576787	product	RDBECOLIPDC00479	FtsW	note
20729359	product	RDBECOLIPDC00479	FtsW	note
20497333	product	RDBECOLIPDC00479	FtsW	note
9006034	product	RDBECOLIPDC00479	FtsW	note
10781067	product	RDBECOLIPDC00480	FtsY	
17726013	product	RDBECOLIPDC00480	FtsY	
18617187	product	RDBECOLIPDC00480	FtsY	
19174514	product	RDBECOLIPDC00480	FtsY	
19469550	product	RDBECOLIPDC00480	FtsY	
20146389	product	RDBECOLIPDC00480	FtsY	
21551068	product	RDBECOLIPDC00480	FtsY	
21898651	product	RDBECOLIPDC00480	FtsY	
25653387	product	RDBECOLIPDC00480	FtsY	
26459600	product	RDBECOLIPDC00480	FtsY	
29704493	product	RDBECOLIPDC00480	FtsY	
29967439	product	RDBECOLIPDC00480	FtsY	
32997663	product	RDBECOLIPDC00480	FtsY	
35065991	product	RDBECOLIPDC00480	FtsY	
8107852	product	RDBECOLIPDC00480	FtsY	
9326611	product	RDBECOLIPDC00480	FtsY	
20161748	product	RDBECOLIPDC00480	FtsY	note
10675322	product	RDBECOLIPDC00480	FtsY	note
10781067	product	RDBECOLIPDC00480	FtsY	note
35217658	product	RDBECOLIPDC00480	FtsY	note
8107852	product	RDBECOLIPDC00480	FtsY	note
7660124	product	RDBECOLIPDC00480	FtsY	note
8107844	product	RDBECOLIPDC00480	FtsY	note
16923832	product	RDBECOLIPDC00480	FtsY	note
15815684	product	RDBECOLIPDC00480	FtsY	note
15060054	product	RDBECOLIPDC00480	FtsY	note
7518075	product	RDBECOLIPDC00480	FtsY	note
8194520	product	RDBECOLIPDC00480	FtsY	note
27355662	product	RDBECOLIPDC00480	FtsY	note
17726012	product	RDBECOLIPDC00480	FtsY	note
9373157	product	RDBECOLIPDC00480	FtsY	note
21543314	product	RDBECOLIPDC00480	FtsY	note
9002525	product	RDBECOLIPDC00480	FtsY	note
21255212	product	RDBECOLIPDC00480	FtsY	note
14724630	product	RDBECOLIPDC00480	FtsY	note
7556679	product	RDBECOLIPDC00480	FtsY	note
2502717	product	RDBECOLIPDC00480	FtsY	note
19469550	product	RDBECOLIPDC00480	FtsY	note
18281057	product	RDBECOLIPDC00480	FtsY	note
19414018	product	RDBECOLIPDC00480	FtsY	note
27346853	product	RDBECOLIPDC00480	FtsY	note
19912622	product	RDBECOLIPDC00480	FtsY	note
2502718	product	RDBECOLIPDC00480	FtsY	note
26459600	product	RDBECOLIPDC00480	FtsY	note
9180256	product	RDBECOLIPDC00480	FtsY	note
24914238	product	RDBECOLIPDC00480	FtsY	note
20733058	product	RDBECOLIPDC00480	FtsY	note
19424291	product	RDBECOLIPDC00480	FtsY	note
9177162	product	RDBECOLIPDC00480	FtsY	note
3025556	product	RDBECOLIPDC00480	FtsY	note
8999901	product	RDBECOLIPDC00480	FtsY	note
30146170	product	RDBECOLIPDC00480	FtsY	note
15383838	product	RDBECOLIPDC00480	FtsY	note
15130122	product	RDBECOLIPDC00481	FtsZ	
2045370	product	RDBECOLIPDC00481	FtsZ	
2145263	product	RDBECOLIPDC00481	FtsZ	
28209899	product	RDBECOLIPDC00481	FtsZ	
2895672	product	RDBECOLIPDC00481	FtsZ	
29045877	product	RDBECOLIPDC00481	FtsZ	
30056491	product	RDBECOLIPDC00481	FtsZ	
30742332	product	RDBECOLIPDC00481	FtsZ	
31893220	product	RDBECOLIPDC00481	FtsZ	
32424210	product	RDBECOLIPDC00481	FtsZ	
35104502	product	RDBECOLIPDC00481	FtsZ	
35481648	product	RDBECOLIPDC00481	FtsZ	
35679326	product	RDBECOLIPDC00481	FtsZ	
8226652	product	RDBECOLIPDC00481	FtsZ	
37806464	product	RDBECOLIPDC00481	FtsZ	note
10613876	product	RDBECOLIPDC00481	FtsZ	note
27114427	product	RDBECOLIPDC00481	FtsZ	note
15466028	product	RDBECOLIPDC00481	FtsZ	note
23692518	product	RDBECOLIPDC00481	FtsZ	note
19137575	product	RDBECOLIPDC00481	FtsZ	note
8169229	product	RDBECOLIPDC00481	FtsZ	note
28209899	product	RDBECOLIPDC00481	FtsZ	note
15175309	product	RDBECOLIPDC00481	FtsZ	note
10931335	product	RDBECOLIPDC00481	FtsZ	note
31171437	product	RDBECOLIPDC00481	FtsZ	note
35967845	product	RDBECOLIPDC00481	FtsZ	note
37524757	product	RDBECOLIPDC00481	FtsZ	note
11278571	product	RDBECOLIPDC00481	FtsZ	note
15317782	product	RDBECOLIPDC00481	FtsZ	note
9683493	product	RDBECOLIPDC00481	FtsZ	note
9430638	product	RDBECOLIPDC00481	FtsZ	note
23776220	product	RDBECOLIPDC00481	FtsZ	note
8432706	product	RDBECOLIPDC00481	FtsZ	note
19541655	product	RDBECOLIPDC00481	FtsZ	note
21119015	product	RDBECOLIPDC00481	FtsZ	note
23935518	product	RDBECOLIPDC00481	FtsZ	note
15242613	product	RDBECOLIPDC00481	FtsZ	note
10611296	product	RDBECOLIPDC00481	FtsZ	note
37158088	product	RDBECOLIPDC00481	FtsZ	note
28975672	product	RDBECOLIPDC00481	FtsZ	note
35618784	product	RDBECOLIPDC00481	FtsZ	note
14705956	product	RDBECOLIPDC00481	FtsZ	note
14527275	product	RDBECOLIPDC00481	FtsZ	note
14743312	product	RDBECOLIPDC00481	FtsZ	note
10601211	product	RDBECOLIPDC00481	FtsZ	note
28500525	product	RDBECOLIPDC00481	FtsZ	note
1528267	product	RDBECOLIPDC00481	FtsZ	note
25305578	product	RDBECOLIPDC00481	FtsZ	note
12808143	product	RDBECOLIPDC00481	FtsZ	note
36315857	product	RDBECOLIPDC00481	FtsZ	note
35104502	product	RDBECOLIPDC00481	FtsZ	note
11673433	product	RDBECOLIPDC00481	FtsZ	note
1528268	product	RDBECOLIPDC00481	FtsZ	note
12626683	product	RDBECOLIPDC00481	FtsZ	note
37503768	product	RDBECOLIPDC00481	FtsZ	note
37714867	product	RDBECOLIPDC00481	FtsZ	note
10880432	product	RDBECOLIPDC00481	FtsZ	note
15491352	product	RDBECOLIPDC00481	FtsZ	note
23233671	product	RDBECOLIPDC00481	FtsZ	note
23714328	product	RDBECOLIPDC00481	FtsZ	note
35798943	product	RDBECOLIPDC00481	FtsZ	note
35481648	product	RDBECOLIPDC00481	FtsZ	note
12051832	product	RDBECOLIPDC00481	FtsZ	note
2045370	product	RDBECOLIPDC00481	FtsZ	note
10231484	product	RDBECOLIPDC00481	FtsZ	note
15289600	product	RDBECOLIPDC00481	FtsZ	note
15013745	product	RDBECOLIPDC00481	FtsZ	note
35679326	product	RDBECOLIPDC00481	FtsZ	note
36338044	product	RDBECOLIPDC00481	FtsZ	note
25090009	product	RDBECOLIPDC00481	FtsZ	note
33581219	product	RDBECOLIPDC00481	FtsZ	note
19478069	product	RDBECOLIPDC00481	FtsZ	note
9501185	product	RDBECOLIPDC00481	FtsZ	note
1944597	product	RDBECOLIPDC00481	FtsZ	note
7726836	product	RDBECOLIPDC00481	FtsZ	note
18420899	product	RDBECOLIPDC00481	FtsZ	note
31964733	product	RDBECOLIPDC00481	FtsZ	note
26831086	product	RDBECOLIPDC00481	FtsZ	note
30523075	product	RDBECOLIPDC00481	FtsZ	note
9209044	product	RDBECOLIPDC00481	FtsZ	note
26377318	product	RDBECOLIPDC00481	FtsZ	note
19524593	product	RDBECOLIPDC00482	FucU	note
26370953	product	RDBECOLIPDC00482	FucU	note
12738765	product	RDBECOLIPDC00482	FucU	note
15060078	product	RDBECOLIPDC00482	FucU	note
15281797	product	RDBECOLIPDC00482	FucU	note
31911945	product	RDBECOLIPDC00483	FusA	
33128612	product	RDBECOLIPDC00483	FusA	
35188576	product	RDBECOLIPDC00483	FusA	
4551984	product	RDBECOLIPDC00483	FusA	
4881331	product	RDBECOLIPDC00483	FusA	
5542892	product	RDBECOLIPDC00483	FusA	
35188576	product	RDBECOLIPDC00483	FusA	note
23812707	product	RDBECOLIPDC00483	FusA	note
12762054	product	RDBECOLIPDC00483	FusA	note
8985244	product	RDBECOLIPDC00483	FusA	note
33128612	product	RDBECOLIPDC00483	FusA	note
12762047	product	RDBECOLIPDC00483	FusA	note
19833919	product	RDBECOLIPDC00483	FusA	note
11717301	product	RDBECOLIPDC00484	IspG	
12076162	product	RDBECOLIPDC00484	IspG	
19919056	product	RDBECOLIPDC00484	IspG	
22586085	product	RDBECOLIPDC00484	IspG	
23133596	product	RDBECOLIPDC00484	IspG	
11752431	product	RDBECOLIPDC00484	IspG	note
19821611	product	RDBECOLIPDC00484	IspG	note
15978585	product	RDBECOLIPDC00484	IspG	note
22238143	product	RDBECOLIPDC00484	IspG	note
11274098	product	RDBECOLIPDC00484	IspG	note
12434382	product	RDBECOLIPDC00484	IspG	note
12571359	product	RDBECOLIPDC00484	IspG	note
21574560	product	RDBECOLIPDC00484	IspG	note
12859972	product	RDBECOLIPDC00484	IspG	note
1521767	product	RDBECOLIPDC00484	IspG	note
11163766	product	RDBECOLIPDC00484	IspG	note
24481599	product	RDBECOLIPDC00484	IspG	note
11238603	product	RDBECOLIPDC00484	IspG	note
23832336	product	RDBECOLIPDC00484	IspG	note
16268586	product	RDBECOLIPDC00484	IspG	note
15650872	product	RDBECOLIPDC00484	IspG	note
20534554	product	RDBECOLIPDC00484	IspG	note
17698959	product	RDBECOLIPDC00484	IspG	note
35163484	product	RDBECOLIPDC00484	IspG	note
15090508	product	RDBECOLIPDC00484	IspG	note
20820543	product	RDBECOLIPDC00484	IspG	note
11741609	product	RDBECOLIPDC00484	IspG	note
10361310	product	RDBECOLIPDC00485	MokC	
10361310	product	RDBECOLIPDC00485	MokC	note
11552267	product	RDBECOLIPDC00486	Ggt	
12418234	product	RDBECOLIPDC00486	Ggt	
15466585	product	RDBECOLIPDC00486	Ggt	
17260973	product	RDBECOLIPDC00486	Ggt	
17970276	product	RDBECOLIPDC00486	Ggt	
18036555	product	RDBECOLIPDC00486	Ggt	
18555071	product	RDBECOLIPDC00486	Ggt	
18720502	product	RDBECOLIPDC00486	Ggt	
19788059	product	RDBECOLIPDC00486	Ggt	
1981661	product	RDBECOLIPDC00486	Ggt	
23391932	product	RDBECOLIPDC00486	Ggt	
2571648	product	RDBECOLIPDC00486	Ggt	
26370226	product	RDBECOLIPDC00486	Ggt	
2892489	product	RDBECOLIPDC00486	Ggt	
33112625	product	RDBECOLIPDC00486	Ggt	
33897647	product	RDBECOLIPDC00486	Ggt	
36894813	product	RDBECOLIPDC00486	Ggt	
7903400	product	RDBECOLIPDC00486	Ggt	
8864839	product	RDBECOLIPDC00486	Ggt	
7477383	product	RDBECOLIPDC00486	Ggt	note
8720138	product	RDBECOLIPDC00486	Ggt	note
2887543	product	RDBECOLIPDC00486	Ggt	note
22527720	product	RDBECOLIPDC00486	Ggt	note
12207027	product	RDBECOLIPDC00486	Ggt	note
17031476	product	RDBECOLIPDC00486	Ggt	note
11703177	product	RDBECOLIPDC00486	Ggt	note
2877975	product	RDBECOLIPDC00486	Ggt	note
2570061	product	RDBECOLIPDC00486	Ggt	note
2877974	product	RDBECOLIPDC00486	Ggt	note
9028034	product	RDBECOLIPDC00486	Ggt	note
10869181	product	RDBECOLIPDC00486	Ggt	note
17135273	product	RDBECOLIPDC00486	Ggt	note
8104180	product	RDBECOLIPDC00486	Ggt	note
16618936	product	RDBECOLIPDC00486	Ggt	note
20406421	product	RDBECOLIPDC00487	MnmG	
22391092	product	RDBECOLIPDC00487	MnmG	
27535647	product	RDBECOLIPDC00487	MnmG	
27718375	product	RDBECOLIPDC00487	MnmG	
22386868	product	RDBECOLIPDC00487	MnmG	note
22905870	product	RDBECOLIPDC00487	MnmG	note
25731940	product	RDBECOLIPDC00487	MnmG	note
18456657	product	RDBECOLIPDC00487	MnmG	note
9603884	product	RDBECOLIPDC00487	MnmG	note
7968535	product	RDBECOLIPDC00487	MnmG	note
22081392	product	RDBECOLIPDC00487	MnmG	note
2836709	product	RDBECOLIPDC00487	MnmG	note
20353943	product	RDBECOLIPDC00487	MnmG	note
1745229	product	RDBECOLIPDC00487	MnmG	note
6427754	product	RDBECOLIPDC00487	MnmG	note
2464126	product	RDBECOLIPDC00487	MnmG	note
9426127	product	RDBECOLIPDC00487	MnmG	note
25310651	product	RDBECOLIPDC00487	MnmG	note
19591841	product	RDBECOLIPDC00487	MnmG	note
17062623	product	RDBECOLIPDC00487	MnmG	note
25607529	product	RDBECOLIPDC00487	MnmG	note
26074904	product	RDBECOLIPDC00487	MnmG	note
36986305	product	RDBECOLIPDC00487	MnmG	note
6185823	product	RDBECOLIPDC00487	MnmG	note
11544186	product	RDBECOLIPDC00487	MnmG	note
19801413	product	RDBECOLIPDC00487	MnmG	note
9356478	product	RDBECOLIPDC00487	MnmG	note
8981994	product	RDBECOLIPDC00487	MnmG	note
18565343	product	RDBECOLIPDC00487	MnmG	note
12001236	product	RDBECOLIPDC00488	RsmG	note
22337945	product	RDBECOLIPDC00488	RsmG	note
36986305	product	RDBECOLIPDC00488	RsmG	note
17238915	product	RDBECOLIPDC00488	RsmG	note
6185823	product	RDBECOLIPDC00488	RsmG	note
15687211	product	RDBECOLIPDC00489	GlgX	note
11967071	product	RDBECOLIPDC00489	GlgX	note
20187119	product	RDBECOLIPDC00489	GlgX	note
8576033	product	RDBECOLIPDC00489	GlgX	note
2975249	product	RDBECOLIPDC00489	GlgX	note
779849	product	RDBECOLIPDC00489	GlgX	note
12620104	product	RDBECOLIPDC00491	GlpG	
16621838	product	RDBECOLIPDC00491	GlpG	
17493126	product	RDBECOLIPDC00491	GlpG	
17714936	product	RDBECOLIPDC00491	GlpG	
17938163	product	RDBECOLIPDC00491	GlpG	
21175222	product	RDBECOLIPDC00491	GlpG	
